0205919
0111993
0269588
0708820
0180654
0200223
0384222
0384580
0808547
0679178
1642302
0357088
0190588
0243069
0708830
0708831
1072965
0708957
0796372
0352628
0708959
0180881
1481440
0708954
0708956
0087331
0362577
0164295
0462271
844029
0011908
1082659
0075596
0219062
0120004
0076447
0498382
3823528
0066521
0508346
0142031
2316821
0194605
0111890
2432604
3418252
572209
0708814
0708815
0075469
0064332
3271372
0055641
0120669
0510133
0510135
0510134
2393165
0260609
0349141
6429934
0534986
1497609
0510139
0510138
0414287
0215408
0074036
0534991
0534990
0090657
0534995
0534994
0107221
0534998
0299061
13154118
1449932
0827393
1273234
0056753
2215842
0111978
0107596
0557400
0106021
0557401
0854548
4270634
0581956
1641399
0305704
0305703
0185274
0110413
1216150
2842418
0833962
0679181
0283984
0066672
0679184
1083788
0118375
0292522
0144714
0057860
0126176
0063073
681260
0093966
5017060
0395767
0027656
1385933
0709082
0709083
0288131
1246607
0709088
1919418
0057751
0368157
681271
0407389
681270
0290573
2320713
0805420
0871197
0820732
0591037
5932548
0187664
0709176
0408381
1842973
0591030
0339957
0291337
0245518
0106102
2342957
0066001
0027516
0820731
0591047
0106592
0079666
0591048
1962023
0144964
0246958
1225901
0108774
2249079
0510140
0367283
0591049
0510141
0369347
0325448
0455566
0081856
0224637
6057416
0709158
0591012
0591375
0591010
6079604
0591011
0591374
0709157
0304470
0036324
11347766
0290784
0591016
2360517
1745588
0381272
0337792
0064087
2287394
0049809
0048957
0591025
0591026
10614122
0591023
0591024
0024210
7138426
0591021
0081400
0591022
5995370
0591020
7729590
6954652
0212661
0041094
0234794
0591029
0443453
0290529
7939218
0107746
0058640
0049810
0307734
0083935
0817401
tt0609490
0709013
2442560
0290569
0104364
0125065
0290688
0059985
0187627
0817402
0173587
0091203
0386950
tt7264084
1142856
0461097
0396997
0027952
0591003
0760712
0591001
1475582
0591000
0116118
5137338
0203701
7604446
0297188
0591007
0111904
0591005
2048726
1664529
0066279
255768
0115385
0865936
0865937
0865938
tt0884744
0185420
0709117
6662728
0572255
0572256
0572253
0102485
0572254
0291951
0709118
0162661
0572258
1117027
10983006
0572251
0102245
0572252
1117024
0561366
0561365
0284064
0112281
0210714
0709005
0709007
0709001
0709002
0252338
3747572
0572244
13188618
0572243
0394818
0709009
0394817
0098904
0394819
0275354
0426769
9214692
0394821
0572240
0572241
0394820
0198990
0394823
0094541
0119800
0709010
5676590
0061966
1109624
0709210
0833098
0380520
0045385
0347620
0709219
0394814
0791361
0394813
0394816
0198763
0394815
0394812
1144553
0394811
0392991
0062966
0892384
0709103
2367663
0896858
0433399
0709105
0709220
0709102
0572267
0572264
4649420
0572265
0667846
0667844
8063866
0264246
0077080
0411146
0708589
1578891
2158306
5838588
0409138
0643108
0643105
0196361
0643104
0343288
0643107
0643106
0284022
0359742
0708591
3554580
0938048
0111272
0708597
0086718
0244750
0708599
0708593
14592998
0708594
0455143
0708596
0112139
0643112
0643111
0299981
0461703
0122284
0643110
0031389
6980394
0103424
0358884
0318221
0796738
1510113
0349818
0159226
0360717
0572239
0322122
0572233
0572234
0103552
0098911
0572237
0487849
0572238
0572235
0310853
0572236
535807
0572230
tt13282662
0402527
4215716
1693592
0092370
1758599
535805
4468740
tt9170584
0103442
tt0706353
5311790
1178618
0250176
0149525
0061662
0106956
2973462
0611652
214857
0287423
0356956
1094581
0708664
0013809
0708660
tt4774186
1111200
0426236
1024918
2397201
572263
1506437
0083480
7801964
0449103
0245097
0262673
0602959
0056095
1588401
0708798
1282022
0109040
0072577
0052507
0075601
1024923
0076817
6059460
1201133
0363387
2171704
0535809
0230832
0535808
6326286
0020695
1073664
0708762
0301660
0277828
0050695
0290800
0196062
tt0077212
0590983
0206509
5012394
0315824
0708648
1720501
0388894
0535812
7339568
0535811
1118296
0535810
7631146
0533518
0287638
0289817
0225340
1179693
0708773
0708653
0029127
0462531
0708770
0111148
1782352
0757061
0327062
0296693
0068098
0708657
0051799
0019447
0590996
0064970
1937416
0083231
0782399
0708982
0708620
0708983
0382922
0708981
1330058
0708988
0708989
0058072
0658790
0394915
0658792
2006890
0282366
0658795
0096590
0708993
0115922
0708631
0708994
0709600
0785532
0708996
1179688
0708990
0154174
0708991
0708992
0708638
0708639
tt11750162
0708635
0708998
94430
tt3757728
3138900
0020656
0039265
457234
457235
0708960
0708961
0026187
0708963
0708607
0708964
0708965
0050259
0446019
0708967
0708604
1958247
1060277
0045902
0084112
0708974
0215111
0708618
0143039
0295203
0708614
572242
0708615
0708978
0083393
0101664
0658787
0808396
0658786
0658789
0170501
0353252
0658788
0658783
